14122	17
23	17
21	17
9931	17
9932	17
10816	17
10817	17
4733	17
26901	17
26902	17
7903	17
4732	17
42798	17
7905	17
36397	17
36416	17
15291	170
15292	170
7565	170
7563	170
22988	170
22987	170
20563	170
16744	170
16743	170
9872	171
9873	171
35951	171
35952	171
24291	171
24292	171
10880	171
10879	171
16746	171
16745	171
9809	172
9808	172
30763	172
6567	172
43396	173
43397	173
24293	173
24294	173
17047	173
17046	173
6568	173
6569	173
5968	174
5962	174
17214	174
20424	174
17043	174
17050	174
12670	174
12671	174
29733	174
29734	174
18306	175
18750	175
43961	176
43962	176
5978	176
5977	176
17001	176
17000	176
17000	176
18330	176
18879	176
5982	177
5979	177
15810	177
15811	177
18057	177
18438	177
36477	178
36478	178
40	178
39	178
11570	178
11571	178
17003	179
17002	179
17002	179
20580	179
20581	179
20582	179
20583	179
33208	17א
22	17א
24	17א
3640	17א
3643	17א
2328	18
2332	18
10797	18
10799	18
3651	18
3644	18
25399	18
1751	18
30806	18
30807	18
16577	18
1753	18
17526	18
25397	18
17525	18
33233	18
29225	18
15442	18
15440	18
37689	18
2336	18
2338	18
37688	18
34457	18
34458	18
40918	18
40916	18
11307	18
10800	18
30721	18
10334	18
11909	18
11908	18
40917	18
10335	18
21379	18
21380	18
29798	18
29799	18
37126	18
37127	18
11282	18
3646	18
3645	18
3652	18
3653	18
3647	18
3650	18
17006	180
17004	180
14167	180
14166	180
17102	180
17103	180
14168	180
17810	180
17811	180
14169	181
15805	181
14170	181
15804	181
14172	181
28068	182
28066	182
15806	182
15807	182
17899	183
28071	183
15511	183
28069	183
17898	183
8515	183
15512	183
28070	183
8513	183
36418	184
29735	184
14175	184
14174	184
15513	185
8524	185
15514	185
29738	185
29737	185
14196	185
14195	185
29843	186
29842	186
15515	186
8528	186
14101	186
20361	186
20278	187
20279	187
15517	188
15518	188
14176	188
8536	188
14177	188
29739	188
29740	188
9813	189
9811	189
15519	189
15520	189
26424	189
29844	189
29845	189
33173	189
33174	189
33234	18א
29276	18א
20606	18א
20607	18א
11336	18א
195	18א
28740	18א
10804	19
2342	19
2340	19
10802	19
20818	19
3656	19
25401	19
3659	19
25403	19
19965	19
19966	19
43238	19
22233	19
22234	19
937	19
936	19
22863	19
22864	19
3657	19
29697	19
29698	19
15081	19
25404	19
10803	19
15082	19
37698	19
37697	19
7909	19
7911	19
25402	19
10806	19
14060	19
10807	19
11209	19
11210	19
14059	19
11881	19
17446	19
42791	19
42795	19
3658	19
25433	190
25432	190
25432	190
14792	190
15521	190
15522	190
14791	190
14105	191
14106	191
14794	191
14793	191
15450	192
15445	192
25434	193
25435	193
37122	194
37122	194
37121	194
16210	194
16209	194
17104	195
17106	195
17105	195
40183	198
40182	198
18382	199
10801	19א
3660	19א
26759	19א
11283	19א
36886	1א
12128	1א
4182	1א
20393	1א
16892	1א
20394	1א
2111	1א
16891	1א
37826	1א
40647	1א
20615	1א
40649	1א
1065	1א
1068	1א
11693	2
11695	2
18079	2
18561	2
11074	2
11073	2
2240	2
2242	2
35679	2
35680	2
36753	2
17684	2
27082	2
17685	2
27081	2
23484	2
11850	2
16703	2
16702	2
849	2
17786	2
17787	2
847	2
15274	2
15275	2
21330	2
40033	2
40660	2
23723	2
23724	2
16711	2
40661	2
16579	2
16578	2
16710	2
36799	2
36800	2
7944	2
18010	2
17842	2
16700	2
19785	2
19786	2
25274	2
18008	2
14788	2
14789	2
16701	2
17839	2
25275	2
43123	2
957	2
260	2
258	2
41355	2
7345	2
16894	2
16682	2
16683	2
10690	2
5	2
26637	2
26638	2
3	2
16893	2
44104	2
44105	2
4195	2
23442	2
23444	2
23441	2
23443	2
34446	R2
44280	2
44281	2
259	2
12013	2
261	2
263	2
7833	2
11870	2
11871	2
11872	2
11873	2
19750	2
19751	2
26894	2
26905	2
10184	20
18000	20
18001	20
23822	20
23821	20
3662	20
19584	20
19583	20
19967	20
19968	20
37117	20
17687	20
17686	20
8209	20
27980	20
10181	20
8208	20
27979	20
10182	20
10185	20
4248	20
37901	20
37902	20
29700	20
12145	20
12146	20
7913	20
29701	20
11517	20
40910	20
15586	20
31299	200
4396	200
4394	200
11323	200
11625	200
11623	200
15146	201
15145	201
3354	201
3356	201
11358	201
11359	201
3360	201
19717	202
19716	202
11197	202
11196	202
13590	202
13591	202
15125	203
15124	203
3362	204
3363	204
15126	204
15127	204
27900	205
30714	205
27899	205
7528	205
7527	205
13574	205
13573	205
30715	205
30712	206
30713	206
29760	207
29759	207
11116	208
11117	208
21900	208
21901	208
19421	209
19420	209
15722	209
15723	209
23306	209
37118	20א
12378	21
12379	21
30565	21
30563	21
